Date,ALLIANCE,BIOPHARM,CAAR,SAIDAL,EGH,NCA,ROUIBA,DAHLI
2026-03-20 22:34:58.646077,373.534028398063,1635.1625643989626,2592.0177537258946,1294.5898638688284,3309.2290062194243,364.8501126363981,236.37930353782133,95.32165096427659
2026-03-21 22:34:58.646077,369.03774167146696,1667.7536746343233,2568.0835795407093,1307.1866075777261,3199.337189934273,370.3532453312326,238.11335946293528,93.89852699884355
2026-03-22 22:34:58.646077,368.6847476089834,1690.1141137004652,2534.1157687877594,1358.7395646814057,3216.283517656389,376.23761131020444,231.98458937133003,94.1461746560987
2026-03-23 22:34:58.646077,370.64514750447887,1737.2220409941408,2587.654654306965,1356.91374952311,3350.2741096079276,372.4393444261996,238.09249922441938,94.59590450390922
2026-03-24 22:34:58.646077,372.2575880659419,1704.5649259427958,2616.9679703599454,1338.4868768604988,3442.237452682344,371.4679515365742,235.70643606733753,95.63247348941574
2026-03-25 22:34:58.646077,376.9509182011755,1728.8055935278708,2657.1610946307537,1401.8360241925466,3279.712149019518,373.5059878335464,236.79669911701004,95.73574045003183
2026-03-26 22:34:58.646077,377.0998245110417,1766.2661997884832,2680.4379979201076,1351.509623771428,3182.013315128978,371.9834129831686,238.31985438023764,96.0402284890314
2026-03-27 22:34:58.646077,385.3971561571965,1705.0212907063274,2644.3898024896234,1277.62239137911,3271.5015071975113,382.89451242616553,237.01007004722123,95.6736923328544
2026-03-28 22:34:58.646077,383.94426572511577,1665.5241822215876,2628.0098089496796,1292.0599859444865,3174.748087383897,386.4315192961138,240.11662351887705,95.94074338383935
2026-03-29 22:34:58.646077,399.68695487797606,1598.4291342082215,2643.7055836964637,1276.2304995887596,3153.0360026756766,391.69773081231574,237.6559370680315,95.6210762378296
2026-03-30 22:34:58.646077,403.5179584238733,1590.6157941127058,2605.198600906533,1244.030157028557,3204.7507212225614,396.5280935018709,242.2589857206701,96.22499207612556
2026-03-31 22:34:58.646077,398.4104850073677,1614.2377829100085,2627.7491509194274,1266.4337856348156,3111.3311684469563,405.0623810659646,235.13377273079564,95.87895705876264
2026-04-01 22:34:58.646077,392.09034511122,1663.5481321397574,2620.4337475030666,1274.5326522925493,3120.855778229996,406.54425644306133,235.83455384670913,96.25010487920642
2026-04-02 22:34:58.646077,395.0063548172324,1666.8451108771997,2608.909473757385,1256.9415962548762,2995.6446574285246,397.2169217053989,245.94158277701231,96.23156440083193
2026-04-03 22:34:58.646077,393.7613177841628,1721.9715306253206,2631.4283270628607,1217.0869823698145,2941.3005798701965,400.2335391951636,240.57826356951946,97.32480332952956
2026-04-04 22:34:58.646077,398.0572566795034,1675.3026079822225,2645.720034645796,1243.9985198875981,2969.223693461973,395.7011248629751,237.0392636428928,97.28451696945629
2026-04-05 22:34:58.646077,400.96250318976837,1619.0666384253575,2634.524421648419,1264.592952018808,2827.0281289784666,392.0942694323055,239.76663093741732,95.56935934874654
2026-04-06 22:34:58.646077,400.604670743554,1618.077463222074,2671.4392662470796,1261.8369024457693,2864.1024603951228,396.38948662807144,240.76185407793952,96.78492657839787
2026-04-07 22:34:58.646077,395.59634889848513,1631.315454900304,2637.0504699019034,1320.4693211923666,2862.1287101024036,405.38320546046725,242.66721021028104,95.91799272866899
2026-04-08 22:34:58.646077,386.6864476998939,1631.0644036705548,2656.805214329554,1285.5401093634996,2909.2814180488076,405.70057526197576,245.32735652748465,95.3005049787742
2026-04-09 22:34:58.646077,384.1738657795386,1564.4373115518913,2675.979949028537,1236.8976765196246,2928.5333667911873,408.1181426477637,248.8021418790872,94.74236680808552
2026-04-10 22:34:58.646077,389.18579108465724,1562.4310759072516,2666.3074662446706,1215.8732587225484,3048.0884364395265,420.78607633347525,254.92600765293804,96.05401622454828
2026-04-11 22:34:58.646077,390.513461890508,1522.4494177419654,2677.0089479376124,1214.8523502437067,3059.234488350282,422.7778913077211,257.27540840406306,94.01222077017215
2026-04-12 22:34:58.646077,383.294398136595,1543.6014940917175,2637.08574196597,1222.607343496697,3019.518997674474,442.74581627979785,255.96133093004684,96.97148907092644
2026-04-13 22:34:58.646077,384.36674619736533,1555.6909268468933,2666.590312270669,1215.6007013034625,3030.295434787931,447.4297011403561,259.79988610981763,98.0052602330198
2026-04-14 22:34:58.646077,386.6651673590999,1527.2255231919914,2660.940272352812,1226.6643511863647,3079.3830113579993,433.4279570288654,270.7108065138129,98.23384663777675
2026-04-15 22:34:58.646077,381.61614714021727,1512.2933225199756,2644.515149541027,1188.6518805977523,3083.5888391717053,439.47867596771965,269.9750301291238,98.18974553406179
2026-04-16 22:34:58.646077,382.57243010939015,1481.0126384557252,2678.0690505327884,1231.9118139562354,3087.03552286657,442.66966511990773,264.24085641056587,98.47994932808007
2026-04-17 22:34:58.646077,382.98298035845363,1479.8965740703818,2655.7014849748743,1229.7513123206165,3021.714621003788,453.12355254122684,270.72949535354337,99.0029984264181
2026-04-18 22:34:58.646077,376.4935043876599,1508.9067593146056,2611.0816220479837,1264.4701380929591,2961.319527696472,458.7954198192984,270.066645153735,99.65168150266588
2026-04-19 22:34:58.646077,378.5893723453845,1479.9138388112997,2562.5689002822046,1275.6836282859413,2836.4165243127886,457.83552450385616,257.2118158257324,100.21531586369248
2026-04-20 22:34:58.646077,381.8496961477349,1495.5727040050947,2581.460464227191,1290.6331484704617,2985.0087342082206,447.9291686607653,262.0585292925964,100.31511095795163
2026-04-21 22:34:58.646077,388.12950790874805,1480.4597139545258,2542.0540772651516,1309.4043518845415,2873.3219546806954,446.42304327862547,259.0246200222558,100.12718221375346
2026-04-22 22:34:58.646077,394.34230888867285,1457.7236180824345,2595.837663133772,1324.4529616116727,2813.3064309650467,439.76715776423794,258.5605172671998,99.98572925561035
2026-04-23 22:34:58.646077,386.2720775587696,1455.3320662203232,2531.245037672441,1346.131699070201,2752.392106913615,435.34775197169364,260.5006435025314,99.80084736304572
2026-04-24 22:34:58.646077,380.9154975759616,1425.927305290927,2583.0279233425517,1391.2658974226877,2826.0123514445177,440.13414420650713,261.64449999296033,100.94233961160417
2026-04-25 22:34:58.646077,383.9344544016461,1410.8509957025744,2589.826994256055,1398.5186072300962,2800.7238071921374,453.5398736829171,265.7805605441766,101.55158388795758
2026-04-26 22:34:58.646077,386.97014322366704,1377.7558768506442,2587.0803342216354,1423.727036501855,2905.2811626565954,456.94327659646916,263.2873527993386,98.5757278153833
2026-04-27 22:34:58.646077,390.03715840636477,1432.5829867545037,2570.4220488163523,1420.960176260406,2846.2902458250833,447.2899408608414,266.3120841506694,99.23214435237581
2026-04-28 22:34:58.646077,412.65579247881135,1434.3096375400257,2582.990470246947,1472.5451946208022,2869.8285676778933,451.0484502583314,264.8446974013809,99.43530846866071
2026-04-29 22:34:58.646077,416.272042778938,1414.9543315638687,2582.0822483614043,1448.0865023272913,2797.6224997000136,460.9441676349079,269.20240718230883,99.42664888982495
2026-04-30 22:34:58.646077,423.445860618707,1421.7172447608714,2616.5262510359034,1513.71886658783,2977.382261402164,456.06917958311095,272.900732639702,99.05030067648907
2026-05-01 22:34:58.646077,429.5900712574429,1419.2341288769355,2620.3744593568267,1512.6532860594602,2871.006489181392,455.15142746836193,267.3391108294249,100.17364273564554
2026-05-02 22:34:58.646077,433.87345748266836,1413.6715939993376,2625.362659565935,1459.0004155495049,2897.4043066188115,455.45382438971194,273.7797395045184,101.13283187291177
2026-05-03 22:34:58.646077,431.90842781601407,1431.7430301529712,2614.1698287377903,1464.110725538884,2952.2038021155927,449.2012770273617,270.6063049398994,100.36131208371572
2026-05-04 22:34:58.646077,436.9118875433371,1454.150029350995,2612.644859343741,1439.6215828476707,2988.5571597996304,454.62270871575384,275.47106797024344,100.77987123114906
2026-05-05 22:34:58.646077,431.93442207247534,1439.448539178299,2622.556244339988,1470.3086842376708,2971.646021296806,453.8148138504241,277.7520568102784,99.81071481239267
2026-05-06 22:34:58.646077,430.486457336316,1423.591048941324,2568.998346400008,1446.760809235191,2959.7754217193324,457.4233604588102,289.0399117561888,98.44368913191647
2026-05-07 22:34:58.646077,427.4384181144062,1416.4716217845707,2527.693412794286,1431.0568198553328,2963.369607715754,450.2990560246731,287.6767268063841,97.83656994451815
2026-05-08 22:34:58.646077,428.04884808738564,1351.9677374867981,2550.491107188698,1363.8851331659387,2950.004632838005,446.93340857273876,285.5234752761783,98.6900897943173
2026-05-09 22:34:58.646077,442.996261854706,1311.6739327111256,2555.9756456650716,1348.8719520943678,3035.013068175945,452.9235964619485,285.4585953972793,99.64059876643051
2026-05-10 22:34:58.646077,430.67698860393364,1348.1876365954931,2550.5881601065303,1267.5390427062164,3235.9785527891254,450.0651971222716,283.6116910672228,100.16180421107535
2026-05-11 22:34:58.646077,435.1964710844933,1393.2162330926146,2551.40742737959,1217.727837703509,3181.534011144602,464.2356570714318,288.6596166678732,100.89808941386191
2026-05-12 22:34:58.646077,424.75578653865483,1386.97362015046,2562.3044386585007,1241.2426084294364,3050.473614700546,461.0818947243307,278.45294937696127,101.4289932524715
2026-05-13 22:34:58.646077,421.8339008332719,1403.6604929259836,2545.9643256063796,1265.9991971776658,3042.0895055646592,463.1310925453958,272.0538184658417,100.78848782786221
2026-05-14 22:34:58.646077,428.8086117854406,1413.100114079444,2522.4404892550383,1279.8447202281423,3277.2164977186635,471.0907575779516,265.7172322614736,101.2338948780095
2026-05-15 22:34:58.646077,429.30783089410573,1500.8220005697858,2528.620829317006,1249.2891908599483,3197.8743094804718,459.25197210328224,271.32566397692415,102.05430400485986
2026-05-16 22:34:58.646077,422.4534283672304,1535.1780647374105,2499.1864859881684,1248.1738455794703,3354.8052077205425,444.87988434294135,281.59086191043866,102.83429620207059
2026-05-17 22:34:58.646077,418.00518148839376,1532.018128159073,2511.6800018761555,1248.4358828563809,3523.3205100415894,432.84062781076415,281.0001172823963,104.06719032969906
2026-05-18 22:34:58.646077,422.3499132304296,1503.5060316793733,2460.6150275929062,1212.656812535694,3464.454113806756,442.850722589732,280.0126609774962,104.81470896151134
2026-05-19 22:34:58.646077,417.8073289600937,1455.9517500536851,2491.2493590188906,1258.598264394268,3523.2441414764717,438.62882886260894,280.50020434690384,105.19355984829265
2026-05-20 22:34:58.646077,419.24746020304144,1462.6043906629754,2505.6267820564176,1286.5820102776743,3695.008982935455,459.00207961421086,287.7262606165455,106.32980833568752
2026-05-21 22:34:58.646077,419.6178978671288,1441.2108544396262,2513.5755242462187,1279.8607716066297,3652.613069778298,454.5238456644373,281.91368117809174,106.31224131239335
2026-05-22 22:34:58.646077,415.6004739250246,1400.9361101860623,2543.4676978603575,1281.1049831041325,3629.939799949518,456.21554862763014,283.448452417159,105.38533182923855
2026-05-23 22:34:58.646077,429.048956713695,1383.520432213105,2594.5550100433734,1288.163320940435,3566.2328049571274,469.0616565320691,289.58634380482204,105.22402170136549
2026-05-24 22:34:58.646077,433.2145009325354,1354.2853172008156,2626.3965327551473,1222.7975707219841,3457.3104194151933,486.1869437536701,292.8366817022285,104.45072758291045
2026-05-25 22:34:58.646077,420.1413268077804,1400.6598827477549,2568.64078402753,1215.6082124211107,3389.622067723781,504.4223887534895,294.1166109719324,103.75594403497625
2026-05-26 22:34:58.646077,421.40041252108585,1426.0577614610202,2529.456365109218,1195.2472535696381,3264.8222573832163,515.5956433584381,300.65276854592275,103.61637291827206
2026-05-27 22:34:58.646077,417.301536264776,1426.5434014011726,2510.743894805039,1165.676238597027,3267.834069130924,525.305920798812,282.8327450955467,102.80565777514188
2026-05-28 22:34:58.646077,422.72082267463554,1469.4807640173915,2511.7810645348304,1157.8341431666104,3192.0229430208437,531.1186856307999,287.10726906858565,102.4993364646796
2026-05-29 22:34:58.646077,417.7801415611157,1472.4893291960552,2527.635196147284,1210.2170643969848,3214.091240552275,538.7723711160086,283.0333130931679,100.5686439295006
2026-05-30 22:34:58.646077,417.14467848805407,1447.8609379434329,2505.874972400745,1229.969103673862,3063.746114397925,533.6425346288462,271.6910576909848,100.79320738298546
2026-05-31 22:34:58.646077,420.3878987657146,1492.6903055148018,2511.741729827337,1212.774781652452,3093.851730559829,525.9967285750582,274.8009577516281,100.80450174100555
2026-06-01 22:34:58.646077,425.93127144930804,1509.5251666226122,2489.2249820020256,1230.498963027877,3170.906795997138,526.1751781024284,283.16053698753717,99.99092006784896
2026-06-02 22:34:58.646077,418.34780108199834,1478.9649457271573,2471.207439794467,1273.9157480574477,2980.931208363992,524.773803540457,282.3609292003121,100.66010496922875
2026-06-03 22:34:58.646077,416.3324027951156,1474.0743435459867,2429.7407441248374,1303.7455580280382,3014.084222325722,520.7025533301727,288.33660132246223,101.61393006442071
2026-06-04 22:34:58.646077,413.44964243679595,1448.9968526766595,2403.065108986374,1306.0802524431217,3124.7917461170573,527.437827347465,298.62160297520677,99.99058670110358
2026-06-05 22:34:58.646077,409.4805513012667,1409.6479019420087,2364.327182127945,1285.3482927703437,3011.0829788133183,536.7183563443227,307.31988825770156,99.23793277877064
2026-06-06 22:34:58.646077,420.4062350456389,1436.4644106270553,2336.876210946247,1308.170400861317,3161.8694978606422,537.7871364634618,318.4692139854393,98.48457560399353
2026-06-07 22:34:58.646077,423.0441688381595,1492.038823814257,2366.65666395956,1321.4315003410811,3201.2998136530045,552.3049914019753,323.7324925209267,97.56876448133809
2026-06-08 22:34:58.646077,415.12763360498155,1451.0505008688467,2339.9305151418366,1351.4013427870937,3133.271053997763,541.1758226639619,324.3344860581447,98.38782971274256
2026-06-09 22:34:58.646077,420.9261070025562,1468.1139619767532,2414.0796016456516,1373.2660638322675,3127.715537790372,539.505824283565,312.9687522730998,98.20696716435927
